n_paragraphs,n_sections,FRE,title_len,art_len,0,1,2,3,4,5,6,7,8,9,2017,2018,2019,2020,2021,2022,top5,top10
12,3,73.17,28,5736,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0
27,3,38.25,41,8544,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
29,1,43.16,77,3930,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,1.0
25,6,60.75,55,4742,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
19,5,68.7,68,5130,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
28,2,61.97,61,10126,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
15,5,58.82,33,5813,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0
14,1,54.83,41,6876,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
30,5,60.04,80,8044,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
20,1,76.42,52,3633,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0
6,1,60.14,59,2375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
44,12,61.97,47,8995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
12,1,53.92,93,1878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
2,0,106.67,49,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,3.0
24,6,48.4,30,10267,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
23,4,63.59,49,7243,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
33,8,58.62,55,6980,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0
20,7,66.84,48,2453,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
27,2,57.81,33,3924,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0
86,6,61.87,48,25374,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
19,1,73.17,30,5151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
21,1,73.88,68,3605,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
32,10,59.13,52,6510,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
15,6,54.32,94,4534,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0
18,1,63.59,51,3208,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0
38,5,53.31,73,11243,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
38,7,51.99,48,8174,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
20,2,61.36,27,4574,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0
17,12,71.85,60,6084,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0
14,1,47.69,60,4568,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
33,1,39.87,80,8916,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0
43,5,70.53,53,4378,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
8,7,62.98,29,1898,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
80,6,54.42,34,18568,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
22,4,57.5,58,2919,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
30,10,53.21,37,9897,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
14,1,38.35,53,4808,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
43,19,55.24,80,9810,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
30,5,65.01,41,4233,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
35,2,62.38,34,7619,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
17,5,55.27,52,4817,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
23,1,63.09,39,17818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0
42,8,49.86,38,16466,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
25,1,50.06,26,8088,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0
32,8,63.59,50,4632,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
23,1,55.68,29,6230,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
84,6,66.07,37,14636,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
17,5,74.19,65,3562,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
22,1,53.34,44,5051,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
30,1,66.44,46,5175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
32,5,43.53,50,12095,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
35,1,58.21,93,6462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0
18,1,52.19,24,3167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
27,3,71.44,58,6364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0
38,4,37.0,53,14224,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
16,5,48.94,16,6568,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0
23,6,65.35,32,4934,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
31,1,51.58,81,8382,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
21,2,42.72,47,8058,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
24,7,59.03,7,6096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
52,4,41.19,73,10116,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
19,7,59.64,95,4438,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
63,10,56.35,37,8513,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
23,9,77.16,33,4957,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
7,4,70.63,66,1088,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0
24,1,53.41,55,6750,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0
17,2,39.37,92,12961,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
15,5,61.06,54,4384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
38,9,53.51,51,9970,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
29,9,58.52,61,4269,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
55,12,50.36,75,11009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0
52,11,56.25,50,9912,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
35,1,54.02,74,12936,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
25,6,68.2,44,5764,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0
10,1,47.49,108,5821,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0
70,3,52.7,59,6513,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0
20,1,71.95,66,4222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0
19,7,59.43,58,4460,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0
20,1,58.08,35,4960,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
24,7,66.37,42,7383,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
28,1,71.95,53,2979,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0
30,8,45.56,69,7504,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
50,2,55.34,59,5731,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
59,11,64.71,54,10451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
33,2,66.33,36,5600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
40,6,43.63,30,8230,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
17,1,62.27,41,2742,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
37,8,71.34,28,12503,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
37,1,47.18,26,9136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
36,6,60.24,92,8051,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
30,12,57.27,18,6036,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
13,1,75.1,40,3035,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
74,13,53.14,65,12471,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0
34,1,67.35,34,5297,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
18,1,60.18,70,7591,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
46,1,47.42,34,10568,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
32,6,39.67,51,14782,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
20,2,58.82,27,3072,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0
49,7,53.92,41,6807,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0
17,1,50.46,75,4911,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
16,1,49.38,65,1938,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
35,9,68.3,45,7417,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
27,1,49.25,26,7327,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0
19,2,73.58,29,6363,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
19,5,61.26,61,3780,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
18,5,59.94,24,5445,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
58,7,58.72,65,8109,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
44,3,48.33,60,6752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
19,6,63.9,63,3198,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0
42,6,47.18,21,5907,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
28,5,55.58,46,5572,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
31,9,72.46,35,5657,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
34,6,55.95,58,11239,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0
54,9,53.1,61,7093,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
26,5,69.11,77,8150,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
18,9,56.89,60,4205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
101,9,48.43,86,12990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
27,6,68.1,54,4611,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
25,7,72.05,70,5449,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
70,1,68.3,51,11662,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0
14,1,62.88,75,2717,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0
57,2,47.42,60,11633,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
30,1,72.16,52,4893,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
34,15,58.01,83,7840,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
25,4,74.02,92,5349,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
60,7,67.49,44,14245,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
16,6,51.38,39,3847,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
29,6,58.11,59,5747,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
40,1,63.59,29,6669,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
46,4,47.93,56,9679,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
64,5,61.46,54,8017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
31,10,47.08,62,8277,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
45,8,54.15,30,17793,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
49,15,64.3,62,10200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
33,6,61.36,60,7395,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
26,7,54.56,47,7152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
29,1,66.44,40,4946,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0
29,8,54.32,49,7419,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0
30,6,78.65,49,2740,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
42,7,63.9,63,7813,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
40,4,64.1,35,6894,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0
23,1,74.79,42,3728,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
9,2,59.13,57,3162,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0
32,4,69.11,52,13487,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
21,3,63.39,39,5399,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
17,4,59.94,156,4784,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0
23,5,53.71,26,6080,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
31,4,56.66,52,4336,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0
51,11,52.6,35,11800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
33,6,61.46,39,4184,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0
32,1,43.32,39,4856,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0
28,5,59.64,62,6846,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
33,5,65.01,55,5684,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
43,1,50.67,78,10503,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0
48,7,62.88,62,11809,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0
27,2,69.92,90,5417,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
29,7,57.4,50,6546,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
78,10,58.62,58,11216,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
64,3,55.58,65,16418,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
25,7,26.1,62,3222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0
19,8,50.57,35,4052,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0
19,8,72.26,53,3752,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
31,1,74.9,35,5338,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
18,1,50.57,50,4198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
28,7,56.15,58,3952,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
50,5,72.16,42,8859,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
53,8,65.73,55,11333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
57,7,45.25,39,10537,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
33,6,60.04,54,5235,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0
47,8,69.62,82,9603,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0
41,6,63.7,86,5793,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
44,5,73.58,59,4119,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0
17,5,58.62,73,4120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
18,1,62.88,67,3162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
29,3,63.59,46,9854,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0
35,4,54.52,39,6610,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
23,1,67.15,38,2887,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0
27,6,71.75,43,4537,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
16,1,58.92,69,4240,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
21,5,42.61,94,7971,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0
28,1,43.16,46,6295,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
55,17,72.56,55,11454,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
14,7,71.34,39,2633,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
23,6,53.31,77,6276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
29,6,44.75,60,9562,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
30,5,64.04,53,7638,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0
7,1,56.25,63,2373,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
36,4,56.79,74,5125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
29,5,65.52,15,5912,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
22,2,57.71,46,3229,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0
60,7,52.7,114,15518,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
20,4,72.66,39,5111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
10,4,71.85,49,932,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
22,6,46.98,84,2781,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
43,10,52.09,50,6721,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
36,7,51.07,25,7759,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
15,7,71.55,78,5366,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
27,5,53.51,58,9465,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
26,10,50.4,57,8020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
35,8,59.03,45,11210,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0
15,2,74.22,49,2472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0
13,1,61.97,34,3704,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0
33,9,62.98,62,6405,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
34,1,62.68,41,5780,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
17,1,68.91,52,3738,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
22,2,56.08,63,3938,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
8,1,65.96,36,4582,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
17,5,56.05,48,4283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
20,1,41.6,45,5117,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0
25,1,52.43,28,7934,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0
23,6,53.41,72,3506,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
19,10,69.92,39,4034,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0
2,0,106.67,64,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,3.0
32,7,48.03,24,8877,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0
13,1,61.67,32,4748,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0
15,1,58.32,53,4448,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
19,2,52.09,51,2035,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
64,12,42.61,72,14043,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
57,7,49.25,93,18344,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
18,5,52.09,49,6705,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
13,5,57.71,53,4729,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
31,7,61.56,20,8129,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
71,8,79.8,34,9148,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0
19,6,51.07,53,5048,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
24,7,61.97,53,7957,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0
35,4,62.68,91,6784,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0
26,9,62.58,57,7214,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
57,4,66.54,91,11552,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0
32,6,61.97,20,12301,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
34,1,71.14,51,6394,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
29,4,68.7,41,9385,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0
77,9,44.58,58,6898,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
101,7,58.52,31,23039,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
40,8,58.82,46,15783,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
7,7,53.31,27,2273,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
16,3,50.16,47,3830,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
35,2,71.55,61,8108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
36,7,66.94,78,7691,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0
24,1,40.28,84,6256,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0
18,6,39.57,56,4452,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.0,4.0
27,2,82.75,34,4976,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
38,1,73.78,27,4159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
61,1,51.99,80,12495,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0
26,9,60.24,62,3547,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0
31,1,82.14,46,5705,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
37,6,70.94,26,5850,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
27,5,56.66,89,8259,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
44,9,64.34,57,6695,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
12,1,63.32,53,5863,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
44,9,66.03,41,5135,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0
33,9,43.63,69,11796,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0
13,1,44.58,51,4075,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0
24,1,53.81,93,6664,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
27,1,72.87,63,4798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0
38,18,75.1,56,3582,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0
37,5,55.24,56,7873,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
54,7,54.12,127,5277,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
17,4,59.43,46,6092,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
53,7,70.63,53,10642,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
18,5,53.51,19,4825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
21,7,33.65,90,2915,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
2,0,106.67,76,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0,3.0
